ISO3,Date,Cumulative_cases,Cumulative_deaths
MRT,2023-08,63714,997
MRT,2023-09,63757,997
MRT,2023-10,63761,997
MRT,2023-11,63764,997
MRT,2023-12,63787,997
MRT,2024-01,63823,997
MRT,2024-02,63846,997
MRT,2024-03,63848,997
MRT,2024-04,63848,997
MRT,2024-05,63865,997
MRT,2024-06,63866,997
MSR,2020-01,0,0
MSR,2020-02,0,0
MSR,2020-03,5,0
MSR,2020-04,11,1
MSR,2020-05,11,1
MSR,2020-06,11,1
MSR,2020-07,13,1
MSR,2020-08,13,1
MSR,2020-09,13,1
MSR,2020-10,13,1
MSR,2020-11,13,1
MSR,2020-12,13,1
MSR,2021-01,13,1
MSR,2021-02,20,1
MSR,2021-03,20,1
MSR,2021-04,20,1
MSR,2021-05,20,1
MSR,2021-06,20,1
MSR,2021-07,21,1
MSR,2021-08,26,1
MSR,2021-09,33,1
MSR,2021-10,41,1
MSR,2021-11,44,1
MSR,2021-12,45,1
MSR,2022-01,162,1
MSR,2022-02,163,2
MSR,2022-03,175,2
MSR,2022-04,177,2
MSR,2022-05,958,4
MSR,2022-06,1016,8
MSR,2022-07,1054,8
MSR,2022-08,1126,8
MSR,2022-09,1392,8
MSR,2022-10,1403,8
MSR,2022-11,1403,8
MSR,2022-12,1403,8
MSR,2023-01,1403,8
MSR,2023-02,1403,8
MSR,2023-03,1403,8
MSR,2023-04,1403,8
MSR,2023-05,1403,8
MSR,2023-06,1403,8
MSR,2023-07,1403,8
MSR,2023-08,1403,8
MSR,2023-09,1403,8
MSR,2023-10,1403,8
MSR,2023-11,1403,8
MSR,2023-12,1403,8
MSR,2024-01,1403,8
MSR,2024-02,1403,8
MSR,2024-03,1403,8
MSR,2024-04,1403,8
MSR,2024-05,1403,8
MSR,2024-06,1403,8
MTQ,2020-01,0,0
MTQ,2020-02,0,0
MTQ,2020-03,93,1
MTQ,2020-04,170,14
MTQ,2020-05,200,14
MTQ,2020-06,242,14
MTQ,2020-07,269,15
MTQ,2020-08,596,16
MTQ,2020-09,1298,20
MTQ,2020-10,2800,27
MTQ,2020-11,5413,40
MTQ,2020-12,6072,42
MTQ,2021-01,6370,44
MTQ,2021-02,6746,45
MTQ,2021-03,7549,50
MTQ,2021-04,10491,70
MTQ,2021-05,11979,95
MTQ,2021-06,12286,98
MTQ,2021-07,17215,104
MTQ,2021-08,35953,411
MTQ,2021-09,40883,615
MTQ,2021-10,43347,683
MTQ,2021-11,45176,710
MTQ,2021-12,47828,775
MTQ,2022-01,87634,832
MTQ,2022-02,114468,894
MTQ,2022-03,143175,912
MTQ,2022-04,150077,918
MTQ,2022-05,167516,938
MTQ,2022-06,195912,965
MTQ,2022-07,211572,998
MTQ,2022-08,215582,1022
MTQ,2022-09,220192,1042
MTQ,2022-10,223728,1047
MTQ,2022-11,224648,1057
MTQ,2022-12,227390,1079
MTQ,2023-01,228647,1089
MTQ,2023-02,228943,1092
MTQ,2023-03,229479,1095
MTQ,2023-04,229900,1100
MTQ,2023-05,229975,1102
MTQ,2023-06,230354,1104
MTQ,2023-07,230354,1104
MTQ,2023-08,230354,1104
MTQ,2023-09,230354,1104
MTQ,2023-10,230354,1104
MTQ,2023-11,230354,1104
MTQ,2023-12,230354,1104
MTQ,2024-01,230354,1104
MTQ,2024-02,230354,1104
MTQ,2024-03,230354,1104
MTQ,2024-04,230354,1104
MTQ,2024-05,230354,1104
MTQ,2024-06,230354,1104
MUS,2020-01,0,0
MUS,2020-02,0,0
MUS,2020-03,102,2
MUS,2020-04,331,9
MUS,2020-05,335,10
MUS,2020-06,341,10
MUS,2020-07,344,10
MUS,2020-08,346,10
MUS,2020-09,367,10
MUS,2020-10,435,10
MUS,2020-11,503,10
MUS,2020-12,527,10
MUS,2021-01,568,10
MUS,2021-02,610,10
MUS,2021-03,870,10
MUS,2021-04,1206,16
MUS,2021-05,1393,17
MUS,2021-06,1880,18
MUS,2021-07,3729,19
MUS,2021-08,10196,29
MUS,2021-09,21723,79
MUS,2021-10,43768,176
MUS,2021-11,79613,468
MUS,2021-12,90090,762
MUS,2022-01,104802,822
MUS,2022-02,165663,895
MUS,2022-03,209549,968
MUS,2022-04,221616,990
MUS,2022-05,226761,996
MUS,2022-06,230725,1002
MUS,2022-07,248327,1014
MUS,2022-08,258122,1023
MUS,2022-09,262583,1026
MUS,2022-10,266335,1032
MUS,2022-11,280648,1035
MUS,2022-12,291206,1039
MUS,2023-01,294874,1043
MUS,2023-02,295753,1044
MUS,2023-03,297262,1044
MUS,2023-04,301096,1046
MUS,2023-05,306323,1050
MUS,2023-06,308044,1052
MUS,2023-07,308739,1053
MUS,2023-08,309614,1054
MUS,2023-09,309830,1054
MUS,2023-10,310182,1054
MUS,2023-11,312972,1056
MUS,2023-12,323720,1060
MUS,2024-01,326955,1069
MUS,2024-02,327256,1070
MUS,2024-03,327305,1070
MUS,2024-04,327305,1070
MUS,2024-05,327305,1070
MUS,2024-06,327305,1070
MWI,2020-01,0,0
MWI,2020-02,0,0
MWI,2020-03,0,0
MWI,2020-04,33,3
MWI,2020-05,279,4
MWI,2020-06,1038,13
MWI,2020-07,3557,94
MWI,2020-08,5528,174
MWI,2020-09,5766,179
MWI,2020-10,5887,183
MWI,2020-11,6025,185
MWI,2020-12,6343,188
MWI,2021-01,23497,707
MWI,2021-02,31798,1041
MWI,2021-03,33458,1113
MWI,2021-04,34011,1147
MWI,2021-05,34329,1154
MWI,2021-06,35554,1181
MWI,2021-07,48066,1458
MWI,2021-08,60313,2157
MWI,2021-09,61497,2275
MWI,2021-10,61794,2300
MWI,2021-11,61889,2304
MWI,2021-12,70682,2328
MWI,2022-01,84389,2557
MWI,2022-02,85314,2613
MWI,2022-03,85608,2626
MWI,2022-04,85747,2633
MWI,2022-05,85964,2639
MWI,2022-06,86348,2645
MWI,2022-07,87365,2664
MWI,2022-08,87834,2675
MWI,2022-09,88009,2680
MWI,2022-10,88097,2683
MWI,2022-11,88070,2685
MWI,2022-12,88160,2685
MWI,2023-01,88408,2686
MWI,2023-02,88584,2686
MWI,2023-03,88614,2686
MWI,2023-04,88631,2686
MWI,2023-05,88640,2686
MWI,2023-06,88703,2686
MWI,2023-07,88825,2686
MWI,2023-08,88893,2686
MWI,2023-09,88960,2686
MWI,2023-10,89082,2686
MWI,2023-11,89152,2686
MWI,2023-12,89168,2686
MWI,2024-01,89168,2686
MWI,2024-02,89168,2686
MWI,2024-03,89168,2686
MWI,2024-04,89168,2686
MWI,2024-05,89168,2686
MWI,2024-06,89168,2686
MYS,2020-01,4,0
MYS,2020-02,22,0
MYS,2020-03,2320,27
MYS,2020-04,5742,98
MYS,2020-05,7762,115
MYS,2020-06,8616,121
MYS,2020-07,8884,123
MYS,2020-08,9317,125
MYS,2020-09,10769,133
MYS,2020-10,25742,221
MYS,2020-11,63176,354
MYS,2020-12,103900,451
MYS,2021-01,214959,746
MYS,2021-02,300752,1121
MYS,2021-03,341944,1251
MYS,2021-04,392942,1426
MYS,2021-05,565533,2729
MYS,2021-06,734048,4944
MYS,2021-07,1013438,7994
MYS,2021-08,1706089,16087
MYS,2021-09,2198235,25437
MYS,2021-10,2471642,28912
MYS,2021-11,2623816,30309
MYS,2021-12,2741179,31334
MYS,2022-01,2865984,31965
MYS,2022-02,3419636,32674
MYS,2022-03,4138867,34788
MYS,2022-04,4431073,35499
MYS,2022-05,4503734,35665
MYS,2022-06,4556664,35754
MYS,2022-07,4677270,35977
MYS,2022-08,4774003,36206
MYS,2022-09,4830214,36357
MYS,2022-10,4896755,36475
MYS,2022-11,4984272,36657
MYS,2022-12,5023306,36835
MYS,2023-01,5035871,36866
MYS,2023-02,5042188,36957
MYS,2023-03,5049268,36979
MYS,2023-04,5071694,37020
MYS,2023-05,5098084,37101
MYS,2023-06,5112601,37147
MYS,2023-07,5119271,37162
MYS,2023-08,5122568,37164
MYS,2023-09,5125900,37172
MYS,2023-10,5131139,37184
MYS,2023-11,5140563,37201
MYS,2023-12,5227322,37293
MYS,2024-01,5269967,37340
MYS,2024-02,5275667,37347
MYS,2024-03,5278406,37348
MYS,2024-04,5280589,37350
MYS,2024-05,5283624,37350
MYS,2024-06,5288841,37351
MYT,2020-01,0,0
MYT,2020-02,0,0
MYT,2020-03,50,0
MYT,2020-04,354,4
MYT,2020-05,1743,21
MYT,2020-06,2540,35
MYT,2020-07,2873,38
MYT,2020-08,3301,40
MYT,2020-09,3541,40
MYT,2020-10,4276,44
MYT,2020-11,5181,49
MYT,2020-12,5767,54
MYT,2021-01,8231,61
MYT,2021-02,16861,102
MYT,2021-03,19306,154
MYT,2021-04,19896,169
MYT,2021-05,19325,173
MYT,2021-06,19405,174
MYT,2021-07,19465,174
MYT,2021-08,19739,175
MYT,2021-09,20219,178
MYT,2021-10,20555,185
MYT,2021-11,20938,185
MYT,2021-12,21288,185
MYT,2022-01,36282,187
MYT,2022-02,36631,187
MYT,2022-03,36839,187
MYT,2022-04,37038,187
MYT,2022-05,37523,187
MYT,2022-06,37877,187
MYT,2022-07,38959,187
MYT,2022-08,40004,187
MYT,2022-09,40243,187
MYT,2022-10,40320,187
MYT,2022-11,41206,187
MYT,2022-12,41969,187
MYT,2023-01,42002,187
MYT,2023-02,42004,187
MYT,2023-03,42007,187
MYT,2023-04,42027,187
MYT,2023-05,42027,187
MYT,2023-06,42027,187
MYT,2023-07,42027,187
MYT,2023-08,42027,187
MYT,2023-09,42027,187
MYT,2023-10,42027,187
MYT,2023-11,42027,187
MYT,2023-12,42027,187
MYT,2024-01,42027,187
MYT,2024-02,42027,187
MYT,2024-03,42027,187
MYT,2024-04,42027,187
MYT,2024-05,42027,187
MYT,2024-06,42027,187
NAM,2020-01,0,0
NAM,2020-02,0,0
NAM,2020-03,11,0
NAM,2020-04,16,0
NAM,2020-05,23,0
NAM,2020-06,136,0
NAM,2020-07,1774,7
NAM,2020-08,7365,78
NAM,2020-09,11033,130
NAM,2020-10,12660,142
NAM,2020-11,14345,161
NAM,2020-12,21923,195
NAM,2021-01,33940,358
NAM,2021-02,38847,422
NAM,2021-03,43632,512
NAM,2021-04,47776,625
NAM,2021-05,55141,824
NAM,2021-06,86649,1445
NAM,2021-07,116964,2834
NAM,2021-08,124900,3372
NAM,2021-09,127373,3494
NAM,2021-10,128938,3554
NAM,2021-11,129160,3573
NAM,2021-12,146097,3611
NAM,2022-01,155840,3967
NAM,2022-02,157210,4007
NAM,2022-03,157611,4019
NAM,2022-04,158358,4025
NAM,2022-05,163388,4037
NAM,2022-06,166081,4061
NAM,2022-07,166504,4073
NAM,2022-08,166656,4077
NAM,2022-09,166772,4080
NAM,2022-10,169934,4080
NAM,2022-11,170034,4080
NAM,2022-12,170278,4082
NAM,2023-01,170724,4088
NAM,2023-02,171156,4090
NAM,2023-03,171222,4090
NAM,2023-04,171310,4091
NAM,2023-05,171310,4091
NAM,2023-06,171894,4096
NAM,2023-07,171998,4098
NAM,2023-08,171998,4098
NAM,2023-09,172116,4100
NAM,2023-10,172132,4100
NAM,2023-11,172189,4102
NAM,2023-12,172249,4103
NAM,2024-01,172274,4103
NAM,2024-02,172379,4105
NAM,2024-03,172400,4107
NAM,2024-04,172404,4108
NAM,2024-05,172411,4108
NAM,2024-06,172418,4108
NCL,2020-01,0,0
NCL,2020-02,0,0
NCL,2020-03,15,0
NCL,2020-04,18,0
NCL,2020-05,19,0
NCL,2020-06,21,0
NCL,2020-07,22,0
NCL,2020-08,23,0
NCL,2020-09,27,0
NCL,2020-10,27,0
NCL,2020-11,32,0
NCL,2020-12,38,0
NCL,2021-01,47,0
NCL,2021-02,58,0
NCL,2021-03,121,0
NCL,2021-04,124,0
NCL,2021-05,128,0
NCL,2021-06,129,0
NCL,2021-07,131,0
NCL,2021-08,136,0
NCL,2021-09,6185,83
NCL,2021-10,10968,265
NCL,2021-11,12105,276
NCL,2021-12,12717,280
NCL,2022-01,18779,283
NCL,2022-02,53143,299
NCL,2022-03,60271,310
NCL,2022-04,60557,312
NCL,2022-05,62008,313
NCL,2022-06,63515,313
NCL,2022-07,69796,314
NCL,2022-08,73633,314
NCL,2022-09,74257,314
NCL,2022-10,74406,314
NCL,2022-11,75258,314
NCL,2022-12,79162,314
NCL,2023-01,79956,314
NCL,2023-02,80007,314
NCL,2023-03,80032,314
NCL,2023-04,80058,314
NCL,2023-05,80058,314
NCL,2023-06,80064,314
NCL,2023-07,80064,314
NCL,2023-08,80064,314
NCL,2023-09,80064,314
NCL,2023-10,80064,314
NCL,2023-11,80064,314
NCL,2023-12,80064,314
NCL,2024-01,80064,314
NCL,2024-02,80064,314
NCL,2024-03,80064,314
NCL,2024-04,80163,314
NCL,2024-05,80163,314
NCL,2024-06,80163,314
NER,2020-01,0,0
NER,2020-02,0,0
NER,2020-03,20,0
NER,2020-04,684,58
NER,2020-05,956,88
NER,2020-06,1068,91
NER,2020-07,1124,93
NER,2020-08,1175,93
NER,2020-09,1194,93
NER,2020-10,1215,93
NER,2020-11,1484,94
NER,2020-12,3109,101
NER,2021-01,4516,161
NER,2021-02,4772,175
NER,2021-03,4987,185
NER,2021-04,5158,191
NER,2021-05,5410,192
NER,2021-06,5478,193
NER,2021-07,5598,195
NER,2021-08,5839,198
NER,2021-09,5974,201
NER,2021-10,6339,212
NER,2021-11,6958,254
NER,2021-12,7268,274
NER,2022-01,8648,298
NER,2022-02,8746,306
NER,2022-03,8801,308
NER,2022-04,8914,309
NER,2022-05,9046,310
NER,2022-06,9088,311
NER,2022-07,9114,311
NER,2022-08,9320,312
NER,2022-09,9405,313
NER,2022-10,9428,314
NER,2022-11,9434,314
NER,2022-12,9486,314
NER,2023-01,9510,315
NER,2023-02,9513,315
NER,2023-03,9513,315
NER,2023-04,9513,315
NER,2023-05,9514,315
NER,2023-06,9514,315
NER,2023-07,9515,315
NER,2023-08,9515,315
NER,2023-09,9515,315
NER,2023-10,9515,315
NER,2023-11,9515,315
NER,2023-12,9515,315
NER,2024-01,9515,315
NER,2024-02,9515,315
NER,2024-03,9515,315
NER,2024-04,9515,315
NER,2024-05,9517,315
NER,2024-06,9518,315
NGA,2020-01,0,0
NGA,2020-02,0,0
NGA,2020-03,97,3
NGA,2020-04,1182,37
NGA,2020-05,9855,273
NGA,2020-06,24077,558
NGA,2020-07,39977,856
NGA,2020-08,53727,1011
NGA,2020-09,58198,1106
NGA,2020-10,61930,1129
NGA,2020-11,67330,1171
NGA,2020-12,83576,1247
NGA,2021-01,130557,1578
NGA,2021-02,155417,1905
NGA,2021-03,162489,2041
NGA,2021-04,164684,2061
NGA,2021-05,166285,2071
NGA,2021-06,167465,2119
NGA,2021-07,170895,2132
NGA,2021-08,190983,2361
NGA,2021-09,204201,2674
NGA,2021-10,211887,2895
NGA,2021-11,213982,2975
NGA,2021-12,236014,3014
NGA,2022-01,253020,3135
NGA,2022-02,254501,3142
NGA,2022-03,255296,3142
NGA,2022-04,255685,3143
NGA,2022-05,256028,3143
NGA,2022-06,256958,3144
NGA,2022-07,260977,3147
NGA,2022-08,263407,3148
NGA,2022-09,265186,3155
NGA,2022-10,266138,3155
NGA,2022-11,266313,3155
NGA,2022-12,266415,3155
NGA,2023-01,266463,3155
NGA,2023-02,266598,3155
NGA,2023-03,266660,3155
NGA,2023-04,266675,3155
NGA,2023-05,266675,3155
NGA,2023-06,266675,3155
NGA,2023-07,266675,3155
NGA,2023-08,267051,3155
NGA,2023-09,267138,3155
NGA,2023-10,267173,3155
NGA,2023-11,267173,3155
NGA,2023-12,267188,3155
NGA,2024-01,267188,3155
NGA,2024-02,267188,3155
NGA,2024-03,267188,3155
NGA,2024-04,267188,3155
NGA,2024-05,267188,3155
NGA,2024-06,267188,3155
NIC,2020-01,0,0
NIC,2020-02,0,0
NIC,2020-03,2,1
NIC,2020-04,11,3
NIC,2020-05,885,35
NIC,2020-06,2014,74
NIC,2020-07,3004,108
NIC,2020-08,3659,137
NIC,2020-09,4065,149
NIC,2020-10,4362,155
NIC,2020-11,4629,160
NIC,2020-12,4790,164
NIC,2021-01,4992,169
NIC,2021-02,5142,173
NIC,2021-03,5288,177
NIC,2021-04,5450,181
NIC,2021-05,5833,186
NIC,2021-06,6402,190
NIC,2021-07,7313,194
NIC,2021-08,8867,199
NIC,2021-09,10757,203
NIC,2021-10,12866,208
NIC,2021-11,13330,212
NIC,2021-12,13531,216
NIC,2022-01,13681,220
NIC,2022-02,13958,224
NIC,2022-03,14222,229
NIC,2022-04,14371,233
NIC,2022-05,14508,238
NIC,2022-06,14619,241
NIC,2022-07,14807,244
NIC,2022-08,14931,244
NIC,2022-09,15045,245
NIC,2022-10,15166,245
NIC,2022-11,15232,245
NIC,2022-12,15365,245
NIC,2023-01,15569,245
NIC,2023-02,15638,245
NIC,2023-03,15675,245
NIC,2023-04,15697,245
NIC,2023-05,15732,245
NIC,2023-06,15873,245
NIC,2023-07,15989,245
NIC,2023-08,16026,245
NIC,2023-09,16056,245
NIC,2023-10,16074,245
NIC,2023-11,16086,245
NIC,2023-12,16115,245
NIC,2024-01,16125,245
NIC,2024-02,16132,245
NIC,2024-03,16137,245
NIC,2024-04,16142,245
NIC,2024-05,16147,245
NIC,2024-06,16152,245
NIU,2020-01,0,0
NIU,2020-02,0,0
NIU,2020-03,0,0
NIU,2020-04,0,0
NIU,2020-05,0,0
NIU,2020-06,0,0
NIU,2020-07,0,0
NIU,2020-08,0,0
NIU,2020-09,0,0
NIU,2020-10,0,0
NIU,2020-11,0,0
NIU,2020-12,0,0
NIU,2021-01,0,0
NIU,2021-02,0,0
NIU,2021-03,0,0
NIU,2021-04,0,0
NIU,2021-05,0,0
NIU,2021-06,0,0
NIU,2021-07,0,0
NIU,2021-08,0,0
NIU,2021-09,0,0
NIU,2021-10,0,0
NIU,2021-11,0,0
NIU,2021-12,0,0
NIU,2022-01,0,0
NIU,2022-02,0,0
NIU,2022-03,5,0
NIU,2022-04,8,0
NIU,2022-05,9,0
NIU,2022-06,10,0
NIU,2022-07,47,0
NIU,2022-08,60,0
NIU,2022-09,80,0
NIU,2022-10,85,0
NIU,2022-11,111,0
NIU,2022-12,335,0
NIU,2023-01,741,0
NIU,2023-02,747,0
NIU,2023-03,747,0
NIU,2023-04,747,0
NIU,2023-05,807,0
NIU,2023-06,820,0
NIU,2023-07,822,0
NIU,2023-08,858,0
NIU,2023-09,887,0
NIU,2023-10,887,0
NIU,2023-11,895,0
NIU,2023-12,993,0
NIU,2024-01,993,0
NIU,2024-02,1059,0
NIU,2024-03,1059,0
NIU,2024-04,1067,0
NIU,2024-05,1074,0
NIU,2024-06,1074,0
NOR,2020-01,0,0
NOR,2020-02,1,0
NOR,2020-03,4529,20
NOR,2020-04,7551,193
NOR,2020-05,8434,236
NOR,2020-06,8858,249
NOR,2020-07,9129,255
NOR,2020-08,10766,264
NOR,2020-09,13775,270
NOR,2020-10,18156,279
NOR,2020-11,35999,328
NOR,2020-12,47244,421
NOR,2021-01,63213,563
NOR,2021-02,71728,622
NOR,2021-03,93994,656
NOR,2021-04,111049,736
NOR,2021-05,125185,783
NOR,2021-06,130873,792
NOR,2021-07,135950,803
NOR,2021-08,157446,842
NOR,2021-09,187025,897
NOR,2021-10,207461,949
NOR,2021-11,261151,1144
NOR,2021-12,375290,1335
NOR,2022-01,767568,1532
NOR,2022-02,1242037,1766
NOR,2022-03,1399112,2428
NOR,2022-04,1424626,2936
NOR,2022-05,1433735,3182
NOR,2022-06,1445247,3330
NOR,2022-07,1456491,3760
NOR,2022-08,1460369,4014
NOR,2022-09,1462556,4136
NOR,2022-10,1465379,4273
NOR,2022-11,1469106,4444
NOR,2022-12,1474524,4745
NOR,2023-01,1478284,5162
NOR,2023-02,1479454,5238
NOR,2023-03,1481130,5305
NOR,2023-04,1483734,5446
NOR,2023-05,1484966,5532
NOR,2023-06,1485515,5566
NOR,2023-07,1486167,5611
NOR,2023-08,1486958,5626
NOR,2023-09,1488692,5672
NOR,2023-10,1489459,5732
NOR,2023-11,1495481,5732
NOR,2023-12,1503931,5732
NOR,2024-01,1506158,5732
NOR,2024-02,1506834,5732
NOR,2024-03,1507197,5732
NOR,2024-04,1507482,5732
NOR,2024-05,1507899,5732
NOR,2024-06,1508495,5732
NPL,2020-01,5,0
NPL,2020-02,5,0
NPL,2020-03,5,0
NPL,2020-04,51,0
NPL,2020-05,1572,8
NPL,2020-06,12772,29
NPL,2020-07,18613,48
NPL,2020-08,38561,244
NPL,2020-09,73394,561
NPL,2020-10,158089,1211
NPL,2020-11,231978,2251
NPL,2020-12,258181,2720
NPL,2021-01,270959,2962
NPL,2021-02,274143,3007
NPL,2021-03,276839,3027
NPL,2021-04,300119,3164
NPL,2021-05,557124,7272
NPL,2021-06,633679,9009
NPL,2021-07,680556,9713
NPL,2021-08,759222,10714
NPL,2021-09,791392,11096
NPL,2021-10,812570,11407
NPL,2021-11,820878,11523
NPL,2021-12,827271,11585
NPL,2022-01,950441,11735
NPL,2022-02,976865,11935
NPL,2022-03,978332,11951
NPL,2022-04,978743,11951
NPL,2022-05,979127,11952
NPL,2022-06,979533,11952
NPL,2022-07,986596,11967
NPL,2022-08,996834,12000
NPL,2022-09,999575,12017
NPL,2022-10,1000550,12019
NPL,2022-11,1000878,12019
NPL,2022-12,1000966,12019
NPL,2023-01,1001096,12020
NPL,2023-02,1001140,12020
NPL,2023-03,1001223,12020
NPL,2023-04,1002963,12030
NPL,2023-05,1003327,12031
NPL,2023-06,1003365,12031
NPL,2023-07,1003382,12031
NPL,2023-08,1003416,12031
NPL,2023-09,1003438,12031
NPL,2023-10,1003450,12031
NPL,2023-11,1003450,12031
NPL,2023-12,1003450,12031
NPL,2024-01,1003450,12031
NPL,2024-02,1003450,12031
NPL,2024-03,1003450,12031
NPL,2024-04,1003450,12031
NPL,2024-05,1003450,12031
NPL,2024-06,1003450,12031
NRU,2020-01,0,0
NRU,2020-02,0,0
NRU,2020-03,0,0
NRU,2020-04,0,0
NRU,2020-05,0,0
NRU,2020-06,0,0
NRU,2020-07,0,0
NRU,2020-08,0,0
NRU,2020-09,0,0
NRU,2020-10,0,0
NRU,2020-11,0,0
NRU,2020-12,0,0
NRU,2021-01,0,0
NRU,2021-02,0,0
NRU,2021-03,0,0
NRU,2021-04,0,0
NRU,2021-05,0,0
NRU,2021-06,0,0
NRU,2021-07,0,0
NRU,2021-08,0,0
NRU,2021-09,0,0
NRU,2021-10,0,0
NRU,2021-11,0,0
NRU,2021-12,0,0
NRU,2022-01,0,0
NRU,2022-02,0,0
NRU,2022-03,0,0
NRU,2022-04,3,0
NRU,2022-05,3,0
NRU,2022-06,2405,0
NRU,2022-07,4407,1
NRU,2022-08,4610,1
NRU,2022-09,4610,1
NRU,2022-10,4610,1
NRU,2022-11,4621,1
NRU,2022-12,4621,1
NRU,2023-01,4688,1
NRU,2023-02,5247,1
NRU,2023-03,5393,1
NRU,2023-04,5393,1
NRU,2023-05,5393,1
NRU,2023-06,5393,1
NRU,2023-07,5393,1
NRU,2023-08,5393,1
NRU,2023-09,5393,1
NRU,2023-10,5393,1
NRU,2023-11,5393,1
NRU,2023-12,5393,1
NRU,2024-01,5393,1
NRU,2024-02,5393,1
NRU,2024-03,5393,1
NRU,2024-04,5393,1
NRU,2024-05,5393,1
NRU,2024-06,5393,1
NZL,2020-01,0,0
NZL,2020-02,0,0
NZL,2020-03,476,1
NZL,2020-04,1121,18
NZL,2020-05,1154,22
NZL,2020-06,1176,22
NZL,2020-07,1206,22
NZL,2020-08,1378,22
NZL,2020-09,1477,25
NZL,2020-10,1579,25
NZL,2020-11,1697,25
NZL,2020-12,1789,25
NZL,2021-01,1948,25
NZL,2021-02,2023,26
NZL,2021-03,2138,26
NZL,2021-04,2246,26
NZL,2021-05,2318,26
NZL,2021-06,2382,26
NZL,2021-07,2507,26
NZL,2021-08,3163,26
NZL,2021-09,3836,27
NZL,2021-10,6233,28
NZL,2021-11,11071,43
NZL,2021-12,13529,50
NZL,2022-01,16040,52
NZL,2022-02,98749,56
NZL,2022-03,609309,231
NZL,2022-04,887192,644
NZL,2022-05,1148793,1112
NZL,2022-06,1314354,1437
NZL,2022-07,1603378,2095
NZL,2022-08,1718173,2095
NZL,2022-09,1752400,2095
NZL,2022-10,1852595,2119
NZL,2022-11,1918917,2212
NZL,2022-12,2027981,2288
NZL,2023-01,2127275,2331
NZL,2023-02,2158638,2542
NZL,2023-03,2196555,2662
NZL,2023-04,2251440,2736
NZL,2023-05,2295559,2942
NZL,2023-06,2333913,3077
NZL,2023-07,2357356,3188
NZL,2023-08,2372118,3283
NZL,2023-09,2383066,3329
NZL,2023-10,2397437,3416
NZL,2023-11,2416777,3522
NZL,2023-12,2440375,3623
NZL,2024-01,2470690,3748
NZL,2024-02,2490078,3817
NZL,2024-03,2573972,3916
NZL,2024-04,2585152,3965
NZL,2024-05,2598397,4027
NZL,2024-06,2614723,4083
OMN,2020-01,0,0
OMN,2020-02,0,0
OMN,2020-03,152,0
OMN,2020-04,1905,10
OMN,2020-05,10423,42
OMN,2020-06,36953,159
OMN,2020-07,74858,371
OMN,2020-08,85005,650
OMN,2020-09,95907,885
OMN,2020-10,111837,1147
OMN,2020-11,122579,1391
OMN,2020-12,128290,1491
OMN,2021-01,133728,1527
OMN,2021-02,140588,1562
OMN,2021-03,153838,1650
OMN,2021-04,185278,1951
OMN,2021-05,215366,2466
OMN,2021-06,260506,3103
OMN,2021-07,293472,4107
OMN,2021-08,302029,4423
OMN,2021-09,303613,4461
OMN,2021-10,304281,4478
OMN,2021-11,304532,4480
OMN,2021-12,305058,4480
OMN,2022-01,334703,4501
OMN,2022-02,380818,4605
OMN,2022-03,388039,4617
OMN,2022-04,389036,4624
OMN,2022-05,389605,4628
OMN,2022-06,390728,4628
OMN,2022-07,396722,4628
OMN,2022-08,397993,4628
OMN,2022-09,398424,4628
OMN,2022-10,398849,4628
OMN,2022-11,399177,4628
OMN,2022-12,399308,4628
OMN,2023-01,399449,4628
OMN,2023-02,399449,4628
OMN,2023-03,399449,4628
OMN,2023-04,399449,4628
OMN,2023-05,399449,4628
OMN,2023-06,399449,4628
OMN,2023-07,399449,4628
OMN,2023-08,399449,4628
OMN,2023-09,399449,4628
OMN,2023-10,399449,4628
OMN,2023-11,399449,4628
OMN,2023-12,399449,4628
OMN,2024-01,399449,4628
OMN,2024-02,399449,4628
OMN,2024-03,399449,4628
OMN,2024-04,399449,4628
OMN,2024-05,399449,4628
OMN,2024-06,399449,4628
PAK,2020-01,0,0
PAK,2020-02,0,0
PAK,2020-03,1235,9
PAK,2020-04,11940,253
PAK,2020-05,66457,1395
PAK,2020-06,198883,4035
PAK,2020-07,271887,5787
PAK,2020-08,295372,6284
PAK,2020-09,309581,6451
PAK,2020-10,327063,6727
PAK,2020-11,392356,7942
PAK,2020-12,469482,9816
PAK,2021-01,543214,11623
PAK,2021-02,578797,12837
PAK,2021-03,649824,14158
PAK,2021-04,790016,16999
PAK,2021-05,916239,20680
PAK,2021-06,953842,22188
PAK,2021-07,1001875,22971
PAK,2021-08,1148572,25535
PAK,2021-09,1236888,27524
PAK,2021-10,1272345,28439
PAK,2021-11,1283886,28704
PAK,2021-12,1293081,28905
PAK,2022-01,1410013,29219
PAK,2022-02,1507657,30153
PAK,2022-03,1523590,30340
PAK,2022-04,1527751,30369
PAK,2022-05,1530235,30379
PAK,2022-06,1533482,30386
PAK,2022-07,1553930,30486
PAK,2022-08,1568183,30571
PAK,2022-09,1572269,30612
PAK,2022-10,1573922,30625
PAK,2022-11,1575065,30630
PAK,2022-12,1575651,30635
PAK,2023-01,1576252,30640
PAK,2023-02,1576795,30641
PAK,2023-03,1579006,30648
PAK,2023-04,1580631,30656
PAK,2023-05,1580631,30656
PAK,2023-06,1580631,30656
PAK,2023-07,1580631,30656
PAK,2023-08,1580631,30656
